order_id,symbol,side,timestamp_entry,timestamp_exit,entry_price,exit_price,qty,fee_usd,pnl_usd,source
crp_flow_1772905322,FLOW,BUY,2026-03-07T17:42:02Z,2026-03-07T17:48:02Z,0.043081,0.042784,696.36702999,0.029793,-0.236614,sim_orders
crp_sui_1772905442,SUI,BUY,2026-03-07T17:44:02Z,2026-03-07T17:56:02Z,0.903858,0.904031,33.19105435,0.030006,-0.024264,sim_orders
crp_link_1772905562,LINK,BUY,2026-03-07T17:46:02Z,2026-03-07T17:59:01Z,8.8,8.8,3.40909091,0.03,-0.03,sim_orders
crp_flow_1772905802,FLOW,BUY,2026-03-07T17:50:02Z,2026-03-07T18:03:01Z,0.04289,0.042828,699.46390755,0.029957,-0.073324,sim_orders
crp_avax_1772906042,AVAX,BUY,2026-03-07T17:54:02Z,2026-03-07T18:07:01Z,9.01,8.98,3.32963374,0.0299,-0.129789,sim_orders
crp_ltc_1772906162,LTC,BUY,2026-03-07T17:56:02Z,2026-03-07T18:09:01Z,53.94,53.78,0.55617353,0.029911,-0.118899,sim_orders
crp_flow_1772908681,FLOW,BUY,2026-03-07T18:38:01Z,2026-03-07T18:50:01Z,0.042738,0.043067,701.94764734,0.030231,0.20071,sim_orders
crp_flow_1772909401,FLOW,BUY,2026-03-07T18:50:01Z,2026-03-07T19:02:01Z,0.043067,0.043319,696.58919743,0.030176,0.145364,sim_orders
crp_flow_1772910121,FLOW,BUY,2026-03-07T19:02:01Z,2026-03-07T19:14:01Z,0.043319,0.043301,692.53979969,0.029988,-0.042454,sim_orders
crp_flow_1772910841,FLOW,BUY,2026-03-07T19:14:01Z,2026-03-07T19:26:01Z,0.043301,0.04318,692.83168624,0.029916,-0.113749,sim_orders
crp_flow_1772911561,FLOW,BUY,2026-03-07T19:26:01Z,2026-03-07T19:38:02Z,0.04318,0.043124,694.76609541,0.029961,-0.068868,sim_orders
crp_flow_1772931361,FLOW,BUY,2026-03-08T00:56:01Z,2026-03-08T01:02:01Z,0.044167,0.043836,679.24215594,0.029775,-0.254604,sim_orders
crp_flow_1772943961,FLOW,BUY,2026-03-08T04:26:01Z,2026-03-08T04:30:01Z,0.045106,0.045526,665.10308322,0.030279,0.249064,sim_orders
crp_flow_1772944201,FLOW,BUY,2026-03-08T04:30:01Z,2026-03-08T04:32:01Z,0.045526,0.045271,658.95773972,0.029832,-0.197866,sim_orders
crp_flow_1772944321,FLOW,BUY,2026-03-08T04:32:01Z,2026-03-08T04:38:01Z,0.045271,0.045761,662.6798375,0.030325,0.294388,sim_orders
crp_flow_1772944681,FLOW,BUY,2026-03-08T04:38:01Z,2026-03-08T04:46:01Z,0.045761,0.04547,655.57735714,0.029809,-0.220582,sim_orders
crp_flow_1772945161,FLOW,BUY,2026-03-08T04:46:01Z,2026-03-08T04:58:01Z,0.04547,0.045601,659.77843321,0.030087,0.056344,sim_orders
crp_flow_1772945881,FLOW,BUY,2026-03-08T04:58:01Z,2026-03-08T05:08:01Z,0.045601,0.046092,657.87482747,0.030323,0.292694,sim_orders
crp_flow_1772946481,FLOW,BUY,2026-03-08T05:08:01Z,2026-03-08T05:20:01Z,0.046092,0.045814,650.86637908,0.029819,-0.21076,sim_orders
crp_flow_1772947201,FLOW,BUY,2026-03-08T05:20:01Z,2026-03-08T05:32:01Z,0.045814,0.045811,654.81609599,0.029998,-0.031962,sim_orders
crp_flow_1772947921,FLOW,BUY,2026-03-08T05:32:01Z,2026-03-08T05:44:01Z,0.045811,0.04589,654.85840542,0.030051,0.021683,sim_orders
crp_flow_1772948641,FLOW,BUY,2026-03-08T05:44:01Z,2026-03-08T05:56:01Z,0.04589,0.045887,653.73748256,0.029998,-0.031959,sim_orders
crp_flow_1772949361,FLOW,BUY,2026-03-08T05:56:01Z,2026-03-08T06:08:01Z,0.045887,0.045934,653.78691907,0.030031,0.000697,sim_orders
crp_flow_1772950081,FLOW,BUY,2026-03-08T06:08:01Z,2026-03-08T06:20:01Z,0.045934,0.045738,653.11397122,0.029872,-0.157882,sim_orders
crp_flow_1772950801,FLOW,BUY,2026-03-08T06:20:01Z,2026-03-08T06:32:01Z,0.045738,0.045442,655.91562651,0.029806,-0.223957,sim_orders
crp_flow_1772951521,FLOW,BUY,2026-03-08T06:32:01Z,2026-03-08T06:44:01Z,0.045442,0.045317,660.18802155,0.029918,-0.112442,sim_orders
crp_flow_1772953321,FLOW,BUY,2026-03-08T07:02:01Z,2026-03-08T07:14:02Z,0.044731,0.044189,670.67656734,0.029637,-0.393144,sim_orders
crp_flow_1772954042,FLOW,BUY,2026-03-08T07:14:02Z,2026-03-08T07:27:01Z,0.044189,0.044273,678.90936379,0.030057,0.026971,sim_orders
crp_flow_1772954821,FLOW,BUY,2026-03-08T07:27:01Z,2026-03-08T07:39:01Z,0.044273,0.044178,677.60685521,0.029935,-0.094308,sim_orders
crp_flow_1772955541,FLOW,BUY,2026-03-08T07:39:01Z,2026-03-08T07:46:01Z,0.044178,0.043814,679.06811031,0.029753,-0.276934,sim_orders
crp_flow_1772955961,FLOW,BUY,2026-03-08T07:46:01Z,2026-03-08T07:58:01Z,0.043814,0.043617,684.71343031,0.029865,-0.164754,sim_orders
crp_near_1773007501,NEAR,BUY,2026-03-08T22:05:01Z,2026-03-08T22:06:01Z,1.22,1.21,24.59016393,0.029754,-0.275656,sim_orders
crp_near_1773009601,NEAR,BUY,2026-03-08T22:40:01Z,2026-03-08T22:52:01Z,1.21,1.22,24.79338843,0.030248,0.217686,sim_orders
crp_near_1773010321,NEAR,BUY,2026-03-08T22:52:01Z,2026-03-08T23:04:02Z,1.22,1.22,24.59016393,0.03,-0.03,sim_orders
crp_near_1773011042,NEAR,BUY,2026-03-08T23:04:02Z,2026-03-08T23:17:01Z,1.22,1.22,24.59016393,0.03,-0.03,sim_orders
crp_near_1773011821,NEAR,BUY,2026-03-08T23:17:01Z,2026-03-08T23:29:01Z,1.22,1.22,24.59016393,0.03,-0.03,sim_orders
crp_near_1773012541,NEAR,BUY,2026-03-08T23:29:01Z,2026-03-08T23:41:01Z,1.22,1.22,24.59016393,0.03,-0.03,sim_orders
crp_near_1773013261,NEAR,BUY,2026-03-08T23:41:01Z,2026-03-08T23:44:01Z,1.22,1.21,24.59016393,0.029754,-0.275656,sim_orders
crp_near_1773013441,NEAR,BUY,2026-03-08T23:44:01Z,2026-03-08T23:56:01Z,1.21,1.21,24.79338843,0.03,-0.03,sim_orders
crp_aave_1773015361,AAVE,BUY,2026-03-09T00:16:01Z,2026-03-09T00:28:01Z,106.19,106.1,0.28251248,0.029975,-0.055401,sim_orders
crp_doge_1773015361,DOGE,BUY,2026-03-09T00:16:01Z,2026-03-09T00:28:01Z,0.089724,0.089478,334.35870001,0.029918,-0.11217,sim_orders
crp_aave_1773016441,AAVE,BUY,2026-03-09T00:34:01Z,2026-03-09T00:46:01Z,106.35,106.88,0.28208745,0.03015,0.119356,sim_orders
crp_doge_1773016441,DOGE,BUY,2026-03-09T00:34:01Z,2026-03-09T00:46:01Z,0.089597,0.089993,334.83263949,0.030133,0.102461,sim_orders
crp_near_1773016561,NEAR,BUY,2026-03-09T00:36:01Z,2026-03-09T00:48:01Z,1.22,1.22,24.59016393,0.03,-0.03,sim_orders
crp_trx_1773017161,TRX,BUY,2026-03-09T00:46:01Z,2026-03-09T00:58:01Z,0.28964,0.289526,103.57685403,0.029988,-0.041796,sim_orders
crp_eth_1773017161,ETH,BUY,2026-03-09T00:46:01Z,2026-03-09T00:58:01Z,1954.87,1948.07,0.01534629,0.029896,-0.134251,sim_orders
crp_near_1773017281,NEAR,BUY,2026-03-09T00:48:01Z,2026-03-09T01:00:01Z,1.22,1.22,24.59016393,0.03,-0.03,sim_orders
crp_near_1773018001,NEAR,BUY,2026-03-09T01:00:01Z,2026-03-09T01:12:01Z,1.22,1.22,24.59016393,0.03,-0.03,sim_orders
crp_flow_1773018601,FLOW,BUY,2026-03-09T01:10:01Z,2026-03-09T01:20:01Z,0.043464,0.043159,690.23099961,0.02979,-0.24031,sim_orders
crp_trx_1773019801,TRX,BUY,2026-03-09T01:30:01Z,2026-03-09T01:42:02Z,0.289648,0.28952,103.57399326,0.029987,-0.043244,sim_orders
crp_eth_1773019921,ETH,BUY,2026-03-09T01:32:01Z,2026-03-09T01:44:02Z,1951.35,1958.42,0.01537397,0.030109,0.078585,sim_orders
crp_aave_1773020041,AAVE,BUY,2026-03-09T01:34:01Z,2026-03-09T01:46:02Z,106.48,106.74,0.28174305,0.030073,0.04318,sim_orders
crp_doge_1773020161,DOGE,BUY,2026-03-09T01:36:01Z,2026-03-09T01:48:01Z,0.089737,0.08984,334.31026221,0.030034,0.0044,sim_orders
crp_trx_1773020642,TRX,BUY,2026-03-09T01:44:02Z,2026-03-09T01:57:01Z,0.289556,0.289613,103.6069016,0.030006,-0.0241,sim_orders
crp_eth_1773020762,ETH,BUY,2026-03-09T01:46:02Z,2026-03-09T01:59:01Z,1958.27,1951.38,0.01531964,0.029894,-0.135446,sim_orders
crp_eth_1773024121,ETH,BUY,2026-03-09T02:42:01Z,2026-03-09T02:54:01Z,1956.94,1960.08,0.01533006,0.030048,0.018088,sim_orders
crp_eth_1773025321,ETH,BUY,2026-03-09T03:02:01Z,2026-03-09T03:12:01Z,1959.96,1982.32,0.01530643,0.030342,0.31191,sim_orders
